username,time,followed,private,notavaliable,toomanyfollowers,liked,target,followedback,cantunfollow
marcinzawada_podcast,1691863069.9535005,False,False,False,True,True,czarny_polak_,False,False
martaaczajkowska,1691863155.034253,False,True,False,False,False,czarny_polak_,False,False
sztolti,1691863232.3268838,False,True,False,False,False,czarny_polak_,False,False
zabostnatalia,1691863309.4997256,False,True,False,False,False,czarny_polak_,False,False
natkajed,1691863398.4284134,False,True,False,False,False,czarny_polak_,False,False
almighty_wasiek_pv,1691863475.5564637,False,True,False,False,False,czarny_polak_,False,False
lecznarr_o,1691863568.5033953,False,True,False,False,False,czarny_polak_,False,False
zakreconacocacola,1691863626.980557,False,False,False,False,False,czarny_polak_,False,False
patrycja_sfl,1691863662.3059125,False,False,False,True,True,czarny_polak_,False,False
patrykbobka,1691863704.9674942,False,False,False,False,False,czarny_polak_,False,False
bp90kz,1691863779.7478347,False,False,False,False,False,czarny_polak_,False,False
crazy_gebels,1691863820.3774507,False,False,False,False,True,czarny_polak_,False,False
podugorna_,1691863872.7681844,False,True,False,False,False,czarny_polak_,False,False
bucholtzrafal,1691863939.7863898,False,False,False,False,False,czarny_polak_,False,False
robert.szubert.16,1691863979.9773495,False,False,False,False,False,czarny_polak_,False,False
boborowka__31,1691864026.8213503,False,False,False,False,True,czarny_polak_,True,False
michal_lasinski,1691864113.7028303,False,True,False,False,False,czarny_polak_,False,False
witek_gl,1691864207.1966336,False,True,False,False,False,czarny_polak_,False,False
lukas.kudlinski,1691864275.5502615,False,False,False,True,False,czarny_polak_,False,False
juzles.hop,1691864314.4711428,False,False,False,True,False,czarny_polak_,False,False
__sysuniaaa__,1691864379.0001376,False,False,False,False,False,czarny_polak_,False,False
jestem_kemer,1691864441.4296284,False,True,False,False,False,adam.lochynski,False,False
bo1738372,1691864489.985602,False,True,False,False,False,adam.lochynski,False,False
grzegorzskowron_,1691864550.6044166,False,False,False,False,False,adam.lochynski,False,False
galinskakasia,1691864589.449776,False,False,False,False,True,adam.lochynski,False,False
mati_benz18,1691864658.1070116,False,False,False,False,False,adam.lochynski,False,False
_mateo197_,1691864718.4564166,False,True,False,False,False,sukcespl,False,False
veronicavinogradova6691242,1691864793.1378434,False,False,False,False,False,sukcespl,False,False
izabella_skalna,1691864837.95115,False,False,False,False,True,sukcespl,False,False
d.kieelan,1691864888.5149727,False,False,False,False,True,sukcespl,False,False
dtszczygiel,1691864947.0082295,False,True,False,False,False,sukcespl,False,False
filip.komosinski,1691864985.8479917,False,False,False,False,True,sukcespl,False,False
paw.boy,1691865066.8152297,False,True,False,False,False,sukcespl,False,False
petardoda,1691865127.4679444,False,False,False,False,False,sukcespl,True,False
sylwia_fediuk,1691865189.9473023,False,True,False,False,False,sukcespl,False,False
pfr4nk,1691865281.9677117,False,True,False,False,False,kuuuubs,False,False
beata_konopska,1691865320.8110862,False,False,False,False,True,kuuuubs,False,False
ulaasi,1691865367.4241807,False,False,False,False,True,kuuuubs,False,False
yvquiy,1691865426.601063,False,False,False,False,False,kuuuubs,False,False
k.kdzierski,1691865515.6807284,False,True,False,False,False,kuuuubs,False,False
kkarolinakoper,1691865594.7212455,False,True,False,False,False,kuuuubs,False,False
kubaef,1691865660.4591863,False,False,True,False,True,kuuuubs,False,False
marcel_bijak,1691865753.2205358,False,True,False,False,False,kuuuubs,False,False
lil_enzxx,1691865801.9499893,False,False,False,False,True,kuuuubs,False,False
marek_kuten,1691865829.953206,False,False,False,False,False,kuuuubs,False,False
miloosz_77,1691865870.2951353,False,False,False,False,False,kuuuubs,False,False
natala_blue,1691865906.9386432,False,False,False,False,True,kuuuubs,False,False
pattrykp,1691866001.0305438,False,True,False,False,False,kuuuubs,False,False
syonmz,1691866049.684563,False,False,False,False,True,kuuuubs,False,False
siwickawiktoria_,1691866094.6160038,False,False,False,False,True,kuuuubs,False,False
femvlerobbery,1691866134.189195,False,False,False,True,True,kuuuubs,False,False
dag.a___,1691866227.4057112,False,True,False,False,False,kuuuubs,False,False
zuzanna_zauer,1691866264.1831484,False,False,False,False,True,pudzianofficial,False,False
kvbaxdd,1691866344.9719942,False,True,False,False,False,pudzianofficial,False,False
_mj_1106,1691866383.1505024,False,False,False,False,False,pudzianofficial,False,False
uzytkowni__kk,1691866433.905171,False,True,False,False,False,pudzianofficial,False,False
zayn_malice,1691866478.6367831,False,False,False,False,True,pudzianofficial,False,False
majchalek1,1691866514.8114655,False,False,False,False,False,pudzianofficial,False,False
aleksandra.dus13,1691866550.9243402,False,False,False,False,False,pudzianofficial,False,False
hardwork_spirit_soul,1691866598.7895105,False,False,False,True,True,pudzianofficial,False,False
bartosz.beta.7,1691866667.3027222,False,False,False,False,False,pudzianofficial,False,False
bartosz_lason,1691866721.6846218,False,True,False,False,False,pudzianofficial,False,False
lillywachowiak,1691868692.9363532,False,False,False,False,True,gordziejewska.biznes,False,False
wiktorbarczynski,1691868763.8398428,False,False,False,False,False,gordziejewska.biznes,False,False
msahcdv,1691868820.6882098,False,True,False,False,False,gordziejewska.biznes,False,False
grzegorz.909,1691868897.9286988,False,True,False,False,False,gordziejewska.biznes,False,False
kinia.bartkowiak,1691868930.034188,False,False,False,False,False,gordziejewska.biznes,False,False
haniafryca,1691868988.4652138,False,False,False,False,False,gordziejewska.biznes,False,False
kacper__m2001,1691869025.5189247,False,False,False,False,True,gordziejewska.biznes,False,False
alankurc,1691869065.2124753,False,False,False,True,True,gordziejewska.biznes,False,False
megi_love_life,1691869100.659,False,False,False,True,True,gordziejewska.biznes,False,False
w0jtalo,1691869171.2970445,False,False,False,False,False,sawardega_wataha,False,False
martynabrylowskam,1691869260.3782277,False,True,False,False,False,sawardega_wataha,False,False
nevermoreedgar,1691869300.9703412,False,False,False,False,True,sawardega_wataha,False,False
mokry.murzynek,1691869335.41775,True,False,False,False,False,sawardega_wataha,False,True
marika__pv.v,1691869413.9967377,False,True,False,False,False,sawardega_wataha,False,False
ania__bazan,1691869470.3753283,False,True,False,False,False,sawardega_wataha,False,False
_zuza_privv__,1691869563.187798,False,True,False,False,False,sawardega_wataha,False,False
milanoo_23,1691869648.3596103,False,True,False,False,False,sawardega_wataha,False,False
oliwi33rrr,1691869713.3605783,False,False,False,False,False,sawardega_wataha,False,False
maartynkaa18,1691869774.3270876,False,False,False,False,False,sawardega_wataha,False,False
mlody.piesek,1691869846.9964452,False,False,False,False,False,sawardega_wataha,False,False
mart21217,1691869902.1949952,False,True,False,False,False,sawardega_wataha,False,False
antka_piotrowicz__,1691869946.524079,False,False,False,False,False,sawardega_wataha,False,False
aduuucha,1691869993.038703,False,False,False,False,True,sawardega_wataha,True,False
samix_football.123,1691870055.5438533,False,False,False,False,False,sawardega_wataha,True,False
mixed_martial_arts_forever,1691870114.562115,False,False,False,False,False,sawardega_wataha,False,False
__kilasinski__,1691870163.6310668,False,False,False,False,True,sawardega_wataha,False,False
liviaraekipiara,1691870234.2999876,False,False,False,False,False,sawardega_wataha,False,False
2718kamil,1691870262.4244,False,False,False,False,False,sawardega_wataha,False,False
alek_alek4468,1691870313.5264895,False,False,False,False,True,sawardega_wataha,False,False
mikolajruszel,1691870374.3870702,False,False,False,False,False,sawardega_wataha,False,False
xv.0skar.vx,1691870439.52269,False,False,False,False,False,sawardega_wataha,False,False
jdzambazowa,1691870518.6120334,False,True,False,False,False,sawardega_wataha,False,False
eskelis_84,1691870597.503895,False,True,False,False,False,sawardega_wataha,False,False
x.x.x.ice.x.x.x,1691870639.300235,False,False,False,True,True,sawardega_wataha,False,False
janekk_borucki,1691870707.8081162,False,False,False,False,False,sawardega_wataha,False,False
juliaporembska,1691870743.9699745,True,False,False,False,False,sawardega_wataha,False,True
mvrcvla,1691870837.2644682,False,True,False,False,False,sawardega_wataha,False,False
majkelpalto,1691870907.7826738,False,False,False,False,False,sawardega_wataha,False,False
kamil_lisu,1691870982.2871108,False,False,False,False,False,sawardega_wataha,False,False
s.k.4.223,1691871030.7552743,True,False,False,False,True,sawardega_wataha,False,True
nequs_pv,1691871115.4130332,False,True,False,False,False,sawardega_wataha,False,False
ig.or3066,1691871179.9404447,False,False,False,False,False,sawardega_wataha,False,False
adik.vr5,1691871266.8084457,False,True,False,False,False,sawardega_wataha,False,False
v.przybylaa,1691871321.2799485,False,True,False,False,False,sawardega_wataha,False,False
_w3rqqa,1691871406.131328,False,True,False,False,False,sawardega_wataha,False,False
o.i.priv,1691871497.2740445,False,True,False,False,False,sawardega_wataha,False,False
dicaprio.wodzu_,1691871535.8244233,False,False,False,False,False,sawardega_wataha,False,False
zuniol,1691871618.9038515,False,True,False,False,False,sawardega_wataha,False,False
antosekkkkk,1691871679.78668,False,False,False,False,False,sawardega_wataha,False,False
cichy410,1691871742.7525213,False,False,False,False,False,sawardega_wataha,False,False
ameliasuwalska,1691871775.7598634,False,False,False,False,False,sawardega_wataha,False,False
daria.m33,1691871812.00952,False,False,False,False,False,sawardega_wataha,True,False
juliapuzon_,1691871860.529567,False,False,False,False,True,sawardega_wataha,False,False
ft.dawcio,1691871896.675395,False,False,False,False,False,sawardega_wataha,False,False
cedrowojtek,1691871951.4429543,False,True,False,False,False,sawardega_wataha,False,False
_wixa.a.a,1691872016.0934882,False,False,False,False,False,sawardega_wataha,False,False
x.wasilewska.x,1691872054.9704902,False,False,False,False,True,sawardega_wataha,False,False
emilianiejadlik_,1691872097.1740727,False,False,False,False,False,sawardega_wataha,False,False
szynex_anginex_,1691872174.3497756,False,True,False,False,False,sawardega_wataha,False,False
hubert.spanial,1691872248.9389462,False,False,False,False,False,sawardega_wataha,True,False
ml0dy_rum00n,1691872315.911976,False,False,False,False,False,sawardega_wataha,False,False
_nzawaadzka,1691872375.084051,False,False,False,False,False,sawardega_wataha,False,False
mlody_guczma,1691872413.698663,False,False,False,False,False,sawardega_wataha,True,False
kozielantoni,1691872500.4433513,False,True,False,False,False,sawardega_wataha,False,False
qawel777,1691872549.6705668,False,False,False,True,False,sawardega_wataha,False,False
love_mia_san_mia,1691872589.7890391,False,False,False,False,False,sawardega_wataha,False,False
_k.a.r.o.l.c.i.a__,1691872636.556339,False,False,False,False,True,sawardega_wataha,False,False
a.gruby_x,1691872729.4418995,False,True,False,False,False,sawardega_wataha,False,False
gspol19,1691872822.464024,False,True,False,False,False,sawardega_wataha,False,False
im_czosnek,1691872909.2912822,False,True,False,False,False,sawardega_wataha,False,False
katia90_18,1691872949.8869617,False,False,False,False,True,sawardega_wataha,True,False
saszka_trumpet,1691873036.7961907,False,True,False,False,False,sawardega_wataha,False,False
priv._barrekk,1691873085.6065197,False,True,False,False,False,sawardega_wataha,False,False
jonataaan18,1691873144.307483,False,False,False,False,False,sawardega_wataha,False,False
paulekkpp,1691873185.767871,False,False,False,True,True,sawardega_wataha,False,False
01.07.20122_,1691873258.3398783,False,False,False,False,False,sawardega_wataha,True,False
nelson_pamamera,1691873321.168816,False,False,False,False,False,sawardega_wataha,False,False
cwojdzinski1234,1691873381.387337,False,False,False,False,False,sawardega_wataha,False,False
mati_mp8,1691873421.7268608,False,False,False,False,False,sawardega_wataha,False,False
sobel_423,1691873472.3109877,False,True,False,False,False,sawardega_wataha,False,False
kaaalaaa__,1691873525.0156877,False,False,False,False,True,sawardega_wataha,False,False
x_son.cia_x,1691873563.4634614,False,False,False,False,True,sawardega_wataha,False,False
pv_oliwia.sz,1691873656.624731,False,True,False,False,False,sawardega_wataha,False,False
klimek_stasik,1691873727.60447,False,False,False,False,False,sawardega_wataha,False,False
_mat.eusz9,1691873763.8492932,False,False,False,False,False,sawardega_wataha,False,False
andzixa_aaa_a,1691873830.5226383,False,False,False,False,False,sawardega_wataha,False,False
szympi_4219,1691873873.0744383,False,False,False,False,True,sawardega_wataha,False,False
my.lazysunday,1691873952.197564,False,True,False,False,False,sawardega_wataha,False,False
seebbq_pv,1691874043.582987,False,True,False,False,False,sawardega_wataha,False,False
_bi3l,1691874079.7859695,False,False,False,False,False,sawardega_wataha,False,False
milaa.qr,1691874163.0494833,False,True,False,False,False,sawardega_wataha,False,False
_2licj2aa_,1691874215.797496,False,True,False,False,False,sawardega_wataha,False,False
n4dzieja_,1691874264.4883196,False,True,False,False,False,sawardega_wataha,False,False
kajetanpisarski,1691874306.7754097,False,False,False,False,False,sawardega_wataha,False,False
